translator,no,bertscore,metricalDistanceAdjusted
shakespeare_g,1,0.880365301312243,0.707142857142857,1
shakespeare_g,2,0.880177694884824,0.8,0.727272727272727
shakespeare_g,3,0.868203287536658,0.792857142857143,0.833333333333333
shakespeare_g,4,0.872271117669206,0.628571428571428,0.6
shakespeare_g,5,0.86697756656266,0.742857142857143,0.6
shakespeare_g,6,0.858931113044265,0.671428571428571,0.625
shakespeare_g,7,0.88852963688411,0.707142857142857,1
shakespeare_g,8,0.882153378732235,0.7,0.833333333333333
shakespeare_g,9,0.866808806837117,0.792857142857143,0.923076923076923
shakespeare_g,10,0.862115144645473,0.664285714285714,1
shakespeare_g,11,0.879384960753155,0.671428571428571,0.75
shakespeare_g,12,0.873584324782847,0.771428571428571,0.923076923076923
shakespeare_g,13,0.889649898151339,0.835714285714286,0.923076923076923
shakespeare_g,14,0.883772045699268,0.671428571428571,0.833333333333333
shakespeare_g,15,0.886502494085932,0.785714285714286,0.625
shakespeare_g,16,0.890058662058028,0.828571428571428,0.75
shakespeare_g,17,0.907575372477556,0.842857142857143,0.545454545454545
shakespeare_g,18,0.894948593462091,0.842857142857143,0.823529411764706
shakespeare_g,19,0.88724478991457,0.557142857142857,0.6
shakespeare_g,20,0.880857416114618,0.635714285714286,0.923076923076923
shakespeare_g,21,0.8795387778157,0.721428571428571,0.428571428571429
shakespeare_g,22,0.894638554914831,0.728571428571428,0.727272727272727
shakespeare_g,23,0.888376451176792,0.728571428571429,0.705882352941176
shakespeare_g,24,0.879768122355373,0.664285714285714,1
shakespeare_g,25,0.889468014425733,0.692857142857143,0.833333333333333
shakespeare_g,26,0.886359879171439,0.685714285714286,0.571428571428571
shakespeare_g,27,0.873809375411192,0.657142857142857,0.833333333333333
shakespeare_g,28,0.882518968988034,0.657142857142857,0.923076923076923
shakespeare_g,29,0.875415484731649,0.564285714285714,0.833333333333333
shakespeare_g,30,0.88872196541322,0.65,0.923076923076923
shakespeare_g,31,0.876811953229315,0.742857142857143,0.428571428571429
shakespeare_g,32,0.885200189720076,0.778571428571429,0.631578947368421
shakespeare_g,33,0.887622630158503,0.692857142857143,0.705882352941176
shakespeare_g,34,0.881139175300296,0.728571428571429,0.833333333333333
shakespeare_g,35,0.886637233093117,0.742857142857143,0.923076923076923
shakespeare_g,36,0.8869005220847,0.714285714285714,0.769230769230769
shakespeare_g,37,0.885408180215997,0.585714285714286,0.923076923076923
shakespeare_g,38,0.882297967821865,0.835714285714285,0.714285714285714
shakespeare_g,39,0.872166787817515,0.807142857142857,0.833333333333333
shakespeare_g,40,0.878838118779633,0.814285714285714,0.705882352941176
shakespeare_g,41,0.903944683107384,0.814285714285714,0.727272727272727
shakespeare_g,42,0.885717760460243,0.707142857142857,0.526315789473684
shakespeare_g,43,0.872005845500543,0.621428571428571,0.833333333333333
shakespeare_g,44,0.874327979771888,0.664285714285714,0.923076923076923
shakespeare_g,45,0.870892257255258,0.614285714285714,0.923076923076923
shakespeare_g,46,0.882129112519916,0.742857142857143,0.571428571428571
shakespeare_g,47,0.889978681909353,0.728571428571429,0.923076923076923
shakespeare_g,48,0.871394090224961,0.642857142857143,1
shakespeare_g,49,0.88058303717978,0.757142857142857,1
shakespeare_g,50,0.881115258174597,0.728571428571429,1
shakespeare_g,51,0.876839614146081,0.8,0.833333333333333
shakespeare_g,52,0.879810400732124,0.778571428571429,0.631578947368421
shakespeare_g,53,0.872909847877146,0.65,0.727272727272727
shakespeare_g,54,0.872677534218197,0.821428571428571,1
shakespeare_g,55,0.870294696038508,0.75,0.833333333333333
shakespeare_g,56,0.890470966147593,0.921428571428572,0.833333333333333
shakespeare_g,57,0.880160097563813,0.735714285714286,0.6
shakespeare_g,58,0.880771333091465,0.635714285714286,1
shakespeare_g,59,0.873000987391714,0.614285714285714,0.666666666666667
shakespeare_g,60,0.9012314856112,0.807142857142857,0.923076923076923
shakespeare_g,61,0.879583180661913,0.707142857142857,0.833333333333333
shakespeare_g,62,0.883324533514653,0.671428571428571,1
shakespeare_g,63,0.874651998971301,0.707142857142857,0.833333333333333
shakespeare_g,64,0.898035436106298,0.657142857142857,0.923076923076923
shakespeare_g,65,0.860838113298612,0.614285714285714,0.833333333333333
shakespeare_g,66,0.887713974131606,0.75,0.666666666666667
shakespeare_g,67,0.881589461869319,0.6,1
shakespeare_g,68,0.882831562317372,0.778571428571429,0.833333333333333
shakespeare_g,69,0.872625023843998,0.657142857142857,0.533333333333333
shakespeare_g,70,0.895520451901341,0.807142857142857,0.4
shakespeare_g,71,0.887001222446754,0.814285714285714,0.923076923076923
shakespeare_g,72,0.883546485584129,0.678571428571429,0.625
shakespeare_g,73,0.88136121203099,0.864285714285714,0.727272727272727
shakespeare_g,74,0.869312956208388,0.864285714285714,0.923076923076923
shakespeare_g,75,0.900547345079184,0.692857142857143,0.923076923076923
shakespeare_g,76,0.864895342880966,0.592857142857143,0.666666666666667
shakespeare_g,77,0.86870131814059,0.65,0.923076923076923
shakespeare_g,78,0.890022134571754,0.664285714285714,1
shakespeare_g,79,0.871175369262288,0.728571428571429,0.923076923076923
shakespeare_g,80,0.8949660166867,0.8,0.833333333333333
shakespeare_g,81,0.868923950829559,0.721428571428571,0.923076923076923
shakespeare_g,82,0.884867185769935,0.707142857142857,0.727272727272727
shakespeare_g,83,0.873911763280972,0.7,0.631578947368421
shakespeare_g,84,0.875514684888115,0.671428571428571,0.6
shakespeare_g,85,0.899154702512772,0.814285714285714,0.615384615384615
shakespeare_g,86,0.88241638920118,0.764285714285714,0.833333333333333
shakespeare_g,87,0.87501420332405,0.728571428571429,0.923076923076923
shakespeare_g,88,0.880946778716996,0.742857142857143,0.923076923076923
shakespeare_g,89,0.859314980773833,0.821428571428571,0.6
shakespeare_g,90,0.891445076544199,0.842857142857143,0.625
shakespeare_g,91,0.88623779068213,0.721428571428571,1
shakespeare_g,92,0.889812364086359,0.728571428571429,0.75
shakespeare_g,93,0.892761081604112,0.857142857142857,0.823529411764706
shakespeare_g,94,0.89707009622035,0.664285714285714,0.615384615384615
shakespeare_g,95,0.885203459896558,0.742857142857143,0.625
shakespeare_g,96,0.887810057044995,0.714285714285714,0.923076923076923
shakespeare_g,97,0.889822574405543,0.635714285714286,1
shakespeare_g,98,0.874829477852783,0.753333333333333,0.333333333333333
shakespeare_g,99,0.879236459279842,0.735714285714286,0.769230769230769
shakespeare_deepl,0,0.917172255903096,2.25,0
shakespeare_deepl,1,0.94251329262249,3.25,0
shakespeare_deepl,2,0.932271425391127,2.43571428571429,0
shakespeare_deepl,3,0.918373286787826,2.17142857142857,0.25
shakespeare_deepl,4,0.924821736599556,2.42857142857143,0
shakespeare_deepl,5,0.933655570740972,2.65714285714286,0
shakespeare_deepl,6,0.903106909754743,2.77857142857143,0.25
shakespeare_deepl,7,0.927680863982411,2.69285714285714,0
shakespeare_deepl,8,0.936786502982897,3.19285714285714,0
shakespeare_deepl,9,0.927257763920161,2.72857142857143,0
shakespeare_deepl,10,0.92886113590702,2.90714285714286,0
shakespeare_deepl,11,0.922290024909494,2.20714285714286,0
shakespeare_deepl,12,0.931393817369228,2.56428571428571,0
shakespeare_deepl,13,0.943242680777101,2.61428571428571,0
shakespeare_deepl,14,0.932163427587772,3.02142857142857,0
shakespeare_deepl,15,0.947886247558611,3.3,0
shakespeare_deepl,16,0.947732027631839,3.82857142857143,0
shakespeare_deepl,17,0.94668442575942,2.51428571428571,0
shakespeare_deepl,18,0.951671450375327,3.85,0
shakespeare_deepl,19,0.939908954216322,2.67857142857143,0
shakespeare_deepl,20,0.931539686596251,3.13571428571429,0
shakespeare_deepl,21,0.92033598434758,2.32142857142857,0
shakespeare_deepl,22,0.951079824816667,3.27857142857143,0
shakespeare_deepl,23,0.934810197270131,2.52142857142857,0
shakespeare_deepl,24,0.93773256725284,2.85714285714286,0
shakespeare_deepl,25,0.929038854649537,2.78571428571429,0
shakespeare_deepl,26,0.93445800348002,3.22142857142857,0
shakespeare_deepl,27,0.928029765003989,2.95,0
shakespeare_deepl,28,0.931508487017662,3.57142857142857,0
shakespeare_deepl,29,0.932647618682598,3.80714285714286,0
shakespeare_deepl,30,0.941425011929676,2.76428571428571,0
shakespeare_deepl,31,0.935061433361275,3.67142857142857,0
shakespeare_deepl,32,0.936085576058605,2.92142857142857,0
shakespeare_deepl,33,0.937708200780976,2.85714285714286,0
shakespeare_deepl,34,0.930475675227913,2.75714285714286,0
shakespeare_deepl,35,0.949766522004164,2.53571428571429,0
shakespeare_deepl,36,0.940046491601318,2.64285714285714,0.25
shakespeare_deepl,37,0.942354574603754,2.28571428571429,0
shakespeare_deepl,38,0.938385819178034,2.84285714285714,0.25
shakespeare_deepl,39,0.942071787412475,3.52857142857143,0
shakespeare_deepl,40,0.94031126710627,2.39285714285714,0
shakespeare_deepl,41,0.944259747304134,2.95,0
shakespeare_deepl,42,0.947323775825711,2.65,0
shakespeare_deepl,43,0.939448721602809,2.67142857142857,0
shakespeare_deepl,44,0.950397900904514,2.43571428571429,0
shakespeare_deepl,45,0.924529896744341,3.07857142857143,0
shakespeare_deepl,46,0.938400647962124,2.22857142857143,0
shakespeare_deepl,47,0.925877307730374,2.90714285714286,0
shakespeare_deepl,48,0.928001245596974,2.38571428571429,0
shakespeare_deepl,49,0.931293641026944,2.55,0
shakespeare_deepl,50,0.938574405113372,3.30714285714286,0
shakespeare_deepl,51,0.930374442506544,3.05714285714286,0
shakespeare_deepl,52,0.949480009058808,2.07857142857143,0
shakespeare_deepl,53,0.928726663811394,2.65,0
shakespeare_deepl,54,0.936877542788001,2.32142857142857,0
shakespeare_deepl,55,0.933760154010128,2.68571428571429,0
shakespeare_deepl,56,0.948551112841627,3.12142857142857,0
shakespeare_deepl,57,0.929011521779504,2.92857142857143,0
shakespeare_deepl,58,0.928803995743144,2.10714285714286,0
shakespeare_deepl,59,0.930709307059651,2,0
shakespeare_deepl,60,0.947122304588798,2.19285714285714,0
shakespeare_deepl,61,0.931547104396734,2.67857142857143,0
shakespeare_deepl,62,0.94190316891925,2.92857142857143,0
shakespeare_deepl,63,0.928325126574575,3.41428571428571,0
shakespeare_deepl,64,0.950914963493008,3.05,0
shakespeare_deepl,65,0.909034535231778,2.45714285714286,0
shakespeare_deepl,66,0.947469604196397,3.22857142857143,0
shakespeare_deepl,67,0.947231390213232,2.93571428571429,0
shakespeare_deepl,68,0.93645093295775,3.24285714285714,0
shakespeare_deepl,69,0.928105774563264,3.18571428571429,0
shakespeare_deepl,70,0.94308280094357,2.39285714285714,0
shakespeare_deepl,71,0.95096652276586,2.73571428571429,0
shakespeare_deepl,72,0.924433614700492,2.35,0
shakespeare_deepl,73,0.938373981062506,2.31428571428571,0
shakespeare_deepl,74,0.931887258438597,2.54285714285714,0
shakespeare_deepl,75,0.960407719423126,2.45,0
shakespeare_deepl,76,0.944700363217184,2.98571428571429,0
shakespeare_deepl,77,0.944955191996354,2.49285714285714,0
shakespeare_deepl,78,0.949251612611803,1.78571428571429,0
shakespeare_deepl,79,0.925157145978964,3.14285714285714,0
shakespeare_deepl,80,0.939786149934101,3.32142857142857,0
shakespeare_deepl,81,0.917274019961418,3.08571428571429,0
shakespeare_deepl,82,0.948638070803618,2.48571428571429,0
shakespeare_deepl,83,0.931252682726146,2.58571428571429,0
shakespeare_deepl,84,0.926032312175623,3.52857142857143,0
shakespeare_deepl,85,0.94183517302066,2.50714285714286,0
shakespeare_deepl,86,0.93387544424952,2.18571428571429,0
shakespeare_deepl,87,0.934658596147906,2.59285714285714,0
shakespeare_deepl,88,0.949031847717524,2.82142857142857,0
shakespeare_deepl,89,0.92245735841774,2.73571428571429,0
shakespeare_deepl,90,0.943146813371216,3.71428571428571,0
shakespeare_deepl,91,0.934071275067718,2.26428571428571,0
shakespeare_deepl,92,0.93935468447294,2.97857142857143,0
shakespeare_deepl,93,0.954265761108536,2.36428571428571,0
shakespeare_deepl,94,0.941062944070362,2.18571428571429,0
shakespeare_deepl,95,0.937933244434038,3.04285714285714,0
shakespeare_deepl,96,0.937904947842303,2.36428571428571,0
shakespeare_deepl,97,0.933084510804913,2.35,0
shakespeare_deepl,98,0.949477957724043,2.62,0
shakespeare_deepl,99,0.937218286200515,3.42857142857143,0
